longitude,latitude,start_date,end_date,source,horizon_lower,horizon_upper,aluminium_extractable,boron_extractable,calcium_extractable,carbon_organic,carbon_total,copper_extractable,electrical_conductivity,iron_extractable,magnesium_extractable,manganese_extractable,nitrogen_total,ph,phosphorus_extractable,potassium_extractable,sodium_extractable,sulphur_extractable,zinc_extractable,sand,silt,clay
4.45236,11.00222,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,602.44,0.0902957,934.307,14.0114,,1.2369,0.616816,201.908,184.355,89.777,0.785069,6.18604,12.0908,121.124,26.5401,5.90914,2.19994,73.0,13.0,12.0
9.21463,9.57084,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,696.573,0.0904907,711.319,13.5072,,1.15915,1.37863,106.35,204.776,52.7046,1.42275,6.23763,5.65,120.167,66.1493,11.2539,1.34156,57.0,17.0,23.0
10.01399,9.93026,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,711.828,0.0906442,1407.09,8.15166,,1.13379,0.634341,158.308,225.884,93.7013,1.06845,6.62401,10.7446,173.135,29.94,5.28065,1.34144,69.0,17.0,18.0
7.11936,11.61313,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,529.741,0.0907743,526.618,11.5162,,0.863344,0.764239,145.392,185.063,97.7143,0.662227,6.07397,3.34635,79.8673,40.8551,6.42958,1.51015,56.0,27.0,20.0
7.96123,11.50099,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,633.024,0.0907858,390.941,5.41949,,0.850162,0.592432,109.659,155.901,65.4311,0.439803,6.30037,3.56367,90.4942,26.2208,6.74045,1.34281,67.0,20.0,15.0
10.04702,9.38566,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,566.441,0.0908486,1332.37,6.59371,,1.00165,0.713866,154.068,336.315,95.19,0.595606,6.93497,7.44342,160.609,42.5185,10.4548,1.23579,60.0,17.0,20.0
9.00974,9.90588,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1187.44,0.0910696,551.643,8.24722,,1.02304,0.620052,160.237,187.309,38.717,0.839869,5.72725,4.28593,183.796,34.31,11.3102,0.831874,52.0,20.0,26.0
11.38509,9.15128,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,365.738,0.0911519,717.596,5.12499,,0.252964,0.466822,106.742,110.402,32.5866,0.429911,6.15111,7.89066,91.471,30.5978,5.45344,0.963312,55.0,21.0,22.0
6.94982,11.09797,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,740.796,0.0912499,534.57,12.9032,,0.993073,0.773375,134.86,269.542,82.8335,1.02631,5.96638,1.8278,85.8143,75.8433,14.2757,0.919437,58.0,21.0,19.0
8.63875,9.6487,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1227.77,0.0915701,430.681,13.0149,,1.77264,0.385828,177.697,307.801,119.682,1.01469,5.6577,6.00923,118.669,27.765,13.1423,1.36242,48.0,22.0,27.0
9.94937,8.58035,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,425.472,0.0916455,801.607,7.90314,,0.564676,0.364721,147.85,146.856,43.4368,0.593521,6.00824,13.8797,92.5487,22.2832,5.0399,1.14932,52.0,22.0,18.0
10.02913,9.96252,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,666.18,0.0918526,1058.07,6.88039,,0.753771,0.807456,109.362,168.979,61.9558,0.570348,6.18727,4.68425,109.963,34.8195,5.48984,1.37556,69.0,15.0,18.0
9.06565,8.51786,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,732.668,0.0918716,1087.95,10.0763,,2.08699,0.502633,138.585,183.561,33.9206,0.823495,5.68135,2.88124,109.034,67.3281,12.5886,0.947122,56.0,20.0,18.0
4.51755,9.84041,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,821.889,0.0920467,1084.09,7.82708,,0.792453,0.493115,168.098,203.754,35.5794,0.812154,5.8157,15.039,173.847,23.1358,12.7377,1.18446,62.0,20.0,19.0
9.12137,11.22145,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,436.144,0.0921001,125.416,7.93717,,0.653689,0.720105,230.13,66.7653,36.0655,0.862695,6.25643,4.77874,10.8072,21.3375,6.00399,0.955666,63.0,19.0,20.0
8.37845,10.09251,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,749.573,0.0923727,947.719,16.3323,,1.26233,0.690723,161.544,251.093,69.0972,1.43376,6.17679,5.89118,358.2,21.2191,8.08858,1.971,56.0,19.0,21.0
8.96455,9.92256,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,955.928,0.0923839,273.278,11.3631,,0.983627,0.626967,115.505,157.341,37.3216,1.04648,5.3156,5.33659,129.707,27.262,18.1026,1.42675,54.0,18.0,23.0
9.04664,8.54986,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,555.327,0.0924947,352.91,9.14825,,1.07581,0.371745,169.394,96.1547,18.3646,0.804669,5.45565,2.82002,93.5608,66.7392,8.19079,1.09524,64.0,21.0,18.0
11.51747,9.37283,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,781.914,0.0931128,1778.54,14.0555,,1.53736,1.01917,228.106,467.472,94.0865,1.46584,5.82107,3.37101,189.349,32.6369,20.7226,2.30174,42.0,22.0,32.0
7.66989,9.92139,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,601.266,0.0932032,96.6226,12.1155,,2.26924,0.593754,172.496,72.5678,46.5417,1.38852,5.19708,3.51782,42.767,22.7869,8.86804,0.748084,56.0,19.0,23.0
9.29002,10.28072,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,858.802,0.0932708,936.564,14.239,,1.20522,0.896123,166.151,170.763,64.4433,1.18544,5.95287,16.7426,145.252,31.3914,11.4789,1.79849,54.0,21.0,23.0
8.3988,9.03185,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,681.544,0.0933201,619.676,6.36169,,1.09536,0.46666,130.204,239.357,71.8068,0.619255,5.75769,4.87254,115.402,26.6632,6.33921,1.44433,59.0,19.0,21.0
9.16675,9.50229,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1035.9,0.0937665,418.054,7.1585,,1.06824,1.12071,108.602,235.361,61.3407,1.16008,5.24154,2.5705,138.664,135.13,13.0572,0.733844,62.0,17.0,22.0
9.70807,10.16594,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,710.164,0.0938478,2274.34,10.3946,,1.85926,0.657378,183.426,319.801,93.8871,0.846288,6.2044,4.33054,172.723,34.6966,7.63996,1.9697,58.0,21.0,22.0
7.31349,10.52163,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,736.565,0.0938659,487.19,6.24581,,2.51236,0.71638,144.868,124.566,179.636,0.622202,6.2099,3.36366,69.9931,27.4377,10.6725,1.23852,59.0,19.0,22.0
7.83856,10.09485,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1201.46,0.0939568,854.259,12.2047,,1.05293,0.796526,95.9574,214.125,59.8751,1.63573,6.15797,14.3374,216.102,31.554,8.94097,1.18322,64.0,16.0,19.0
8.31295,10.01067,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,774.794,0.0940921,593.695,7.62241,,1.29284,0.566609,108.924,102.375,74.4434,0.520743,5.77531,3.61327,80.3245,29.246,8.20404,1.6732,59.0,16.0,22.0
8.79476,9.30775,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1116.17,0.0941316,767.926,18.6732,,1.10853,0.785227,94.2967,387.995,28.8854,1.79874,5.51123,2.60606,107.09,58.211,8.3427,1.1137,49.0,20.0,28.0
10.41184,10.68325,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,860.758,0.0942973,1151.84,8.1549,,0.691834,0.745341,124.699,206.187,52.1336,0.872221,5.87434,7.17914,129.005,23.1325,7.30838,1.39168,65.0,19.0,17.0
8.35893,10.02919,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,694.018,0.0943725,532.084,11.5909,,0.93916,1.09142,142.21,269.739,88.7605,1.07732,5.8428,4.32694,94.6986,39.0255,7.63535,1.91739,57.0,17.0,23.0
6.50214,8.53283,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1415.64,0.0945505,1728.31,13.2447,,2.40838,0.75506,131.972,551.583,72.0966,1.22962,5.13351,3.72559,141.642,96.2001,15.7965,1.56725,61.0,21.0,19.0
8.57456,9.38313,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,857.48,0.0946126,589.574,8.81333,,1.66685,0.680812,135.976,246.54,137.51,0.825282,6.19154,5.48772,96.9279,33.8254,10.0971,2.3685,56.0,20.0,23.0
4.51957,9.86628,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,498.686,0.0946493,880.317,5.73006,,1.41555,0.893904,106.687,211.631,122.915,0.494385,6.4667,10.0699,171.024,34.6092,9.6131,1.45826,68.0,18.0,14.0
5.45221,9.97688,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,553.346,0.0946909,325.091,10.1255,,0.985127,0.830406,156.604,237.239,81.2004,0.893298,6.10831,4.44097,83.0882,51.5959,8.64101,1.31914,63.0,19.0,13.0
6.36201,9.70728,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,813.082,0.0948313,847.938,16.5501,,2.1454,0.738868,127.15,154.73,92.5469,1.26846,6.06034,3.44775,125.415,51.0112,9.0973,1.89044,66.0,14.0,16.0
11.38578,9.09218,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,509.341,0.0948356,411.811,5.15682,,0.506741,0.372524,161.648,103.0,64.1069,0.535881,6.00993,6.67246,75.1059,26.7825,4.48478,1.02085,62.0,19.0,15.0
9.25755,10.24855,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,851.936,0.0953753,1027.42,12.6081,,0.954141,0.851318,174.183,386.044,82.7346,1.14708,5.49588,9.70482,175.675,27.5926,9.49201,2.02521,58.0,20.0,22.0
8.32061,11.16593,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,744.242,0.0955456,643.375,13.8026,,0.901775,0.768716,173.402,141.643,98.6593,0.908492,6.30514,3.7896,82.4961,28.3052,8.36182,2.51634,52.0,24.0,22.0
10.04393,9.92855,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,714.467,0.0957015,598.562,6.00888,,1.03048,0.670884,149.586,240.618,96.2065,0.521457,6.01087,9.00032,122.298,30.1911,6.78507,1.36396,68.0,17.0,18.0
8.38105,10.09426,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,767.931,0.0958631,934.018,10.4525,,0.971184,0.760978,136.565,242.822,74.2908,0.986044,6.15309,2.40968,160.56,52.519,11.0494,1.51974,58.0,21.0,21.0
10.01102,9.37129,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,711.885,0.0959459,501.789,5.39755,,1.01648,0.695164,122.897,171.413,75.0453,0.472136,6.44095,17.1199,96.8801,23.1077,6.44065,1.39915,57.0,20.0,22.0
6.56089,9.36544,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,558.31,0.0961916,715.301,8.54072,,1.49259,0.673896,185.234,259.216,72.893,1.07775,6.04177,8.57226,190.538,47.3902,8.54506,1.20652,65.0,18.0,14.0
9.41996,8.94427,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,573.166,0.0962181,707.96,4.93825,,0.435586,0.43203,88.0567,104.771,43.2418,0.418748,5.93062,6.11021,94.6167,27.072,6.7096,1.18477,66.0,17.0,19.0
6.5757,9.41371,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,544.307,0.0964328,255.229,8.47247,,2.67634,0.857742,171.065,67.6833,63.5238,0.809648,6.33206,5.8491,10.8104,21.3705,10.8863,0.735818,69.0,16.0,14.0
6.1692,9.15012,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,527.367,0.0964479,127.429,6.77808,,2.09283,0.75627,137.55,120.903,68.6299,0.941448,5.60979,3.66573,140.375,21.1905,14.8875,1.11569,59.0,22.0,18.0
9.22202,10.31248,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,800.62,0.0964733,582.23,10.9444,,1.51629,0.633054,165.334,197.623,96.1023,0.670494,5.64004,9.29898,144.586,35.4438,8.77601,2.11965,60.0,18.0,22.0
9.1863,9.55953,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,804.822,0.0966826,787.762,10.8348,,1.10368,0.847847,141.029,217.396,99.0574,1.41977,5.96906,5.01476,171.572,46.8746,14.0872,2.04768,59.0,15.0,21.0
5.45269,9.9805,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,833.994,0.0966972,404.236,11.0956,,0.672129,0.44599,131.224,237.47,106.387,0.584494,6.00555,1.79375,70.0101,28.9939,9.49051,1.50604,64.0,20.0,13.0
11.63191,9.0146,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,970.653,0.0967132,1092.52,18.1816,,1.36041,0.532019,192.46,458.523,79.5276,1.62164,6.42149,6.46404,173.135,25.3114,12.5834,1.23549,62.0,16.0,19.0
9.73861,10.18748,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,809.522,0.0967882,799.564,8.82565,,0.936859,0.479906,150.936,200.752,126.291,0.721401,5.55668,10.3805,150.658,35.5302,6.49083,1.61861,62.0,17.0,18.0
8.6532,10.76879,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,415.665,0.0968472,119.894,6.24354,,1.59032,0.5637,235.147,104.024,55.2175,0.639918,6.03415,8.10677,35.7471,26.6302,6.09712,1.30987,47.0,26.0,25.0
8.83097,9.22931,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1148.69,0.0968863,1725.18,23.7697,,2.16457,0.887043,109.776,473.272,89.7857,0.99331,5.79252,3.17765,297.495,48.5056,13.7259,1.08853,51.0,20.0,27.0
5.95317,10.3219,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,371.237,0.0971645,692.788,5.1498,,0.551509,0.831962,120.088,116.034,56.2762,0.420292,6.43873,9.34924,117.314,26.5401,5.17317,1.35834,72.0,18.0,13.0
8.285,11.14082,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,554.947,0.0974123,407.578,11.663,,0.643628,0.786849,145.033,146.32,121.031,0.72168,5.92444,6.66697,117.266,16.9632,5.71065,2.07021,58.0,25.0,21.0
8.83596,9.26405,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1126.0,0.0974673,962.686,23.4176,,1.19831,0.732112,101.408,345.517,37.7222,1.7635,4.91811,1.83346,88.2324,53.909,14.9114,0.799475,49.0,22.0,31.0
9.04056,9.66234,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,714.833,0.0976654,1331.6,10.4536,,0.84785,0.71068,155.203,196.139,81.6626,0.77727,6.2828,13.5294,120.908,33.051,5.1111,1.51668,58.0,19.0,24.0
5.47206,9.95726,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,477.248,0.0977035,826.249,9.25014,,0.510033,0.652525,125.628,184.572,81.5979,0.792626,6.13228,15.3812,64.3735,26.4134,5.76212,1.60811,65.0,21.0,15.0
11.52491,9.40305,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,571.568,0.0977634,1409.76,5.00662,,2.30309,0.838059,143.402,421.798,132.833,0.46853,6.86759,2.13044,181.59,90.427,13.2235,1.37345,50.0,23.0,31.0
8.26429,9.97443,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,690.377,0.0977817,686.845,10.7359,,0.952146,0.853601,178.591,269.973,115.676,1.05567,5.87843,1.8318,75.5032,75.8433,11.1977,1.60577,56.0,17.0,23.0
8.57413,10.83585,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,609.314,0.0980204,713.577,11.7679,,0.572114,0.642894,181.758,184.347,43.629,0.817953,5.80807,10.8605,194.803,26.4388,7.59821,1.88078,52.0,22.0,23.0
8.60483,10.15006,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,758.576,0.0980532,1854.93,8.47258,,2.01918,0.646217,152.32,407.884,119.32,1.05127,6.64653,4.53888,129.933,33.8254,9.61609,1.66695,46.0,25.0,24.0
5.08817,10.29438,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,589.132,0.0981108,908.789,10.9895,,0.805777,0.663139,173.057,146.926,82.2816,0.765507,6.4475,7.05911,63.7577,29.6662,7.4491,1.2698,70.0,18.0,12.0
8.81604,9.29568,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1144.38,0.0981126,731.502,20.906,,1.26411,1.02031,112.186,198.905,65.5785,1.91628,5.70551,4.63227,177.228,62.6014,18.3746,1.60541,53.0,20.0,28.0
9.9658,9.92477,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,414.318,0.0981846,862.738,5.87301,,0.413874,0.846803,101.622,211.012,62.6986,0.412274,6.394,23.2327,171.024,26.5788,6.61408,1.63838,65.0,19.0,19.0
6.17072,9.14696,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1011.94,0.0982721,1151.31,18.6248,,1.89723,1.18814,153.553,250.186,81.1455,1.23159,5.42673,4.62957,176.945,31.3438,20.8153,2.11336,60.0,22.0,19.0
7.76441,10.07107,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1084.74,0.0982751,747.415,17.0244,,0.902236,0.996262,125.614,234.102,41.9514,1.58795,4.8786,3.3804,178.377,37.3787,11.269,1.64206,55.0,20.0,22.0
9.03366,9.60301,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,658.132,0.0991059,1101.09,6.09823,,1.2718,0.810726,130.232,365.567,104.208,0.728941,6.35742,3.3266,256.528,52.6712,10.8122,1.71819,58.0,16.0,23.0
5.99333,10.31328,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,709.677,0.0992563,529.372,10.4723,,1.35663,0.800562,133.953,152.964,75.1652,0.756072,6.5753,8.86666,96.1636,26.2208,5.93231,1.42718,61.0,19.0,15.0
11.62949,9.0204,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,902.239,0.0993252,847.286,16.7188,,0.70071,0.429829,193.952,171.009,46.4483,1.0868,5.33901,15.2966,111.872,18.4987,13.4176,1.55434,61.0,19.0,21.0
4.85608,9.1371,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,343.922,0.0994711,139.399,12.6898,,2.25982,1.07681,176.244,60.9,39.2296,1.04047,6.63235,10.3893,12.5502,21.2798,7.84434,0.950605,59.0,20.0,16.0
8.62126,10.15514,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,956.868,0.0998829,1234.54,9.03756,,2.16425,0.491284,128.182,345.169,219.353,0.732621,6.48046,4.75327,131.029,28.4677,6.77868,1.08587,53.0,21.0,22.0
4.80345,9.14229,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,380.731,0.00161074,40.0526,3.76903,,0.0699705,0.363003,65.4573,18.3607,15.3314,0.255204,6.28093,2.09188,5.91107,10.0094,7.03823,0.484179,55.0,24.0,25.0
10.43978,10.6944,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,298.848,0.00177236,201.566,2.54905,,0.179686,0.589889,56.4643,46.3464,23.415,0.231626,6.27309,3.95458,30.8816,23.697,4.24864,0.884505,63.0,17.0,19.0
4.8078,9.13648,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,432.916,0.00183808,551.344,3.96083,,0.316023,0.672247,137.113,63.3707,32.4261,0.289555,6.04686,4.68266,41.4566,38.7291,4.87913,0.971768,51.0,24.0,24.0
5.57081,8.99152,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,273.259,0.00223573,252.038,3.09794,,0.224157,0.279488,72.5279,69.5067,37.7355,0.189624,5.88482,5.31548,39.457,24.1415,3.37774,1.06622,65.0,22.0,16.0
11.02323,8.92846,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,261.527,0.00231781,414.37,4.25965,,0.194787,0.324467,72.1102,107.575,20.635,0.241535,6.82062,6.30922,47.9644,27.4621,4.24657,1.02474,56.0,24.0,20.0
5.41289,10.66321,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,420.942,0.00254472,326.532,3.57053,,0.201144,0.420459,96.7831,92.6522,21.8068,0.263772,5.39802,2.7889,47.8625,38.7291,7.34668,0.606913,68.0,16.0,16.0
6.07581,9.50751,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,275.658,0.00258171,205.784,3.84407,,0.0680039,0.804679,57.5082,35.6705,32.6605,0.226385,6.39353,2.22853,47.556,25.3741,7.02467,0.906956,71.0,19.0,14.0
5.56774,8.99031,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,351.562,0.00259817,469.298,2.97467,,0.0449884,0.388857,88.994,105.494,30.8415,0.187713,6.18761,4.5553,55.386,26.5401,4.16826,0.883447,59.0,22.0,14.0
6.14939,9.07776,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,403.244,0.00264262,238.343,4.6036,,0.073096,0.482367,66.4523,51.7737,20.4086,0.288332,6.20974,4.74249,47.3823,32.5521,3.82553,1.14136,61.0,21.0,17.0
