longitude,latitude,Area,Soil group,Land class,Soil type,pH,SOC,Nitrogen,Potassium,Phosphorus,Sulfur,Boron,Zinc,Sand,Silt,Clay,County,Country,State
6.1692,9.15012,,isda,isda,isda,5.60979,0.677808,0.0941448,0.3599358974358974,3.66573,14.8875,0.0964479,1.11569,59.0,22.0,18.0,,,Kebbi State
9.22202,10.31248,,isda,isda,isda,5.64004,1.09444,0.0670494,0.3707333333333333,9.29898,8.77601,0.0964733,2.11965,60.0,18.0,22.0,,,Kebbi State
9.1863,9.55953,,isda,isda,isda,5.96906,1.08348,0.141977,0.4399282051282051,5.01476,14.0872,0.0966826,2.04768,59.0,15.0,21.0,,,Kebbi State
5.45269,9.9805,,isda,isda,isda,6.00555,1.10956,0.0584494,0.1795130769230769,1.79375,9.49051,0.0966972,1.50604,64.0,20.0,13.0,,,Kebbi State
11.63191,9.0146,,isda,isda,isda,6.42149,1.81816,0.162164,0.4439358974358974,6.46404,12.5834,0.0967132,1.23549,62.0,16.0,19.0,,,Kebbi State
9.73861,10.18748,,isda,isda,isda,5.55668,0.8825649999999999,0.0721401,0.3863025641025641,10.3805,6.49083,0.0967882,1.61861,62.0,17.0,18.0,,,Kebbi State
8.6532,10.76879,,isda,isda,isda,6.03415,0.6243540000000001,0.0639918,0.0916592307692307,8.10677,6.09712,0.0968472,1.30987,47.0,26.0,25.0,,,Kebbi State
8.83097,9.22931,,isda,isda,isda,5.79252,2.37697,0.099331,0.7628076923076923,3.17765,13.7259,0.0968863,1.08853,51.0,20.0,27.0,,,Kebbi State
5.95317,10.3219,,isda,isda,isda,6.43873,0.51498,0.0420292,0.3008051282051281,9.34924,5.17317,0.0971645,1.35834,72.0,18.0,13.0,,,Kebbi State
8.285,11.14082,,isda,isda,isda,5.92444,1.1663,0.072168,0.3006820512820513,6.66697,5.71065,0.0974123,2.07021,58.0,25.0,21.0,,,Kebbi State
8.83596,9.26405,,isda,isda,isda,4.91811,2.34176,0.17635,0.226236923076923,1.83346,14.9114,0.0974673,0.799475,49.0,22.0,31.0,,,Kebbi State
9.04056,9.66234,,isda,isda,isda,6.2828,1.04536,0.077727,0.3100205128205128,13.5294,5.1111,0.0976654,1.51668,58.0,19.0,24.0,,,Kebbi State
5.47206,9.95726,,isda,isda,isda,6.13228,0.925014,0.0792626,0.1650602564102564,15.3812,5.76212,0.0977035,1.60811,65.0,21.0,15.0,,,Kebbi State
11.52491,9.40305,,isda,isda,isda,6.86759,0.5006619999999999,0.046853,0.4656153846153846,2.13044,13.2235,0.0977634,1.37345,50.0,23.0,31.0,,,Kebbi State
8.26429,9.97443,,isda,isda,isda,5.87843,1.07359,0.105567,0.1935979487179487,1.8318,11.1977,0.0977817,1.60577,56.0,17.0,23.0,,,Kebbi State
8.57413,10.83585,,isda,isda,isda,5.80807,1.17679,0.0817953,0.4994948717948718,10.8605,7.59821,0.0980204,1.88078,52.0,22.0,23.0,,,Kebbi State
8.60483,10.15006,,isda,isda,isda,6.64653,0.8472580000000001,0.105127,0.3331615384615384,4.53888,9.61609,0.0980532,1.66695,46.0,25.0,24.0,,,Kebbi State
5.08817,10.29438,,isda,isda,isda,6.4475,1.09895,0.0765507,0.163481282051282,7.05911,7.4491,0.0981108,1.2698,70.0,18.0,12.0,,,Kebbi State
8.81604,9.29568,,isda,isda,isda,5.70551,2.0906,0.191628,0.4544307692307692,4.63227,18.3746,0.0981126,1.60541,53.0,20.0,28.0,,,Kebbi State
9.9658,9.92477,,isda,isda,isda,6.394,0.587301,0.0412274,0.4385230769230769,23.2327,6.61408,0.0981846,1.63838,65.0,19.0,19.0,,,Kebbi State
6.17072,9.14696,,isda,isda,isda,5.42673,1.86248,0.1231589999999999,0.4537051282051282,4.62957,20.8153,0.0982721,2.11336,60.0,22.0,19.0,,,Kebbi State
7.76441,10.07107,,isda,isda,isda,4.8786,1.70244,0.158795,0.4573769230769231,3.3804,11.269,0.0982751,1.64206,55.0,20.0,22.0,,,Kebbi State
9.03366,9.60301,,isda,isda,isda,6.35742,0.609823,0.0728940999999999,0.6577641025641027,3.3266,10.8122,0.0991059,1.71819,58.0,16.0,23.0,,,Kebbi State
5.99333,10.31328,,isda,isda,isda,6.5753,1.04723,0.0756072,0.2465733333333333,8.86666,5.93231,0.0992563,1.42718,61.0,19.0,15.0,,,Kebbi State
11.62949,9.0204,,isda,isda,isda,5.33901,1.6718800000000005,0.10868,0.2868512820512821,15.2966,13.4176,0.0993252,1.55434,61.0,19.0,21.0,,,Kebbi State
4.85608,9.1371,,isda,isda,isda,6.63235,1.26898,0.104047,0.03218,10.3893,7.84434,0.0994711,0.950605,59.0,20.0,16.0,,,Kebbi State
8.62126,10.15514,,isda,isda,isda,6.48046,0.903756,0.0732621,0.3359717948717948,4.75327,6.77868,0.0998829,1.08587,53.0,21.0,22.0,,,Kebbi State
4.80345,9.14229,,isda,isda,isda,6.28093,0.376903,0.0255204,0.0151565897435897,2.09188,7.03823,0.00161074,0.484179,55.0,24.0,25.0,,,Kebbi State
10.43978,10.6944,,isda,isda,isda,6.27309,0.254905,0.0231626,0.0791835897435897,3.95458,4.24864,0.00177236,0.884505,63.0,17.0,19.0,,,Kebbi State
4.8078,9.13648,,isda,isda,isda,6.04686,0.396083,0.0289555,0.1062989743589743,4.68266,4.87913,0.00183808,0.971768,51.0,24.0,24.0,,,Kebbi State
5.57081,8.99152,,isda,isda,isda,5.88482,0.309794,0.0189623999999999,0.1011717948717948,5.31548,3.37774,0.00223573,1.06622,65.0,22.0,16.0,,,Kebbi State
11.02323,8.92846,,isda,isda,isda,6.82062,0.425965,0.0241535,0.122985641025641,6.30922,4.24657,0.00231781,1.02474,56.0,24.0,20.0,,,Kebbi State
5.41289,10.66321,,isda,isda,isda,5.39802,0.357053,0.0263772,0.1227243589743589,2.7889,7.34668,0.00254472,0.606913,68.0,16.0,16.0,,,Kebbi State
6.07581,9.50751,,isda,isda,isda,6.39353,0.384407,0.0226385,0.1219384615384615,2.22853,7.02467,0.00258171,0.906956,71.0,19.0,14.0,,,Kebbi State
5.56774,8.99031,,isda,isda,isda,6.18761,0.297467,0.0187712999999999,0.1420153846153846,4.5553,4.16826,0.00259817,0.883447,59.0,22.0,14.0,,,Kebbi State
6.14939,9.07776,,isda,isda,isda,6.20974,0.46036,0.0288331999999999,0.1214930769230769,4.74249,3.82553,0.00264262,1.14136,61.0,21.0,17.0,,,Kebbi State
6.50189,8.5174,,isda,isda,isda,5.90435,0.47409,0.0184791,0.1391158974358974,1.91004,4.98582,0.00266971,1.26904,60.0,22.0,17.0,,,Kebbi State
8.51771,8.40867,,isda,isda,isda,5.41274,0.265464,0.0168726999999999,0.1200766666666666,2.81369,6.13111,0.00271673,0.950025,74.0,15.0,13.0,,,Kebbi State
6.57964,9.40833,,isda,isda,isda,6.03474,0.275645,0.0211589,0.0791784615384615,3.63367,3.09895,0.00273982,0.945312,70.0,15.0,15.0,,,Kebbi State
4.471,10.92304,,isda,isda,isda,6.37953,0.406557,0.0229694,0.1227105128205128,4.97802,4.8691,0.00286887,1.02334,69.0,12.0,13.0,,,Kebbi State
9.95973,8.54545,,isda,isda,isda,6.39136,0.368867,0.0213486,0.1304033333333333,3.63261,5.24769,0.00288422,0.81742,62.0,23.0,20.0,,,Kebbi State
10.43246,10.67715,,isda,isda,isda,5.41307,0.3852259999999999,0.0259417999999999,0.0946630769230769,3.62053,4.27392,0.00288517,1.14512,67.0,15.0,18.0,,,Kebbi State
5.07755,10.26993,,isda,isda,isda,6.13239,0.310855,0.0209698,0.1011058974358974,3.03408,5.65616,0.00308298,0.907855,72.0,16.0,11.0,,,Kebbi State
6.51433,8.53035,,isda,isda,isda,6.01542,0.39215,0.0244824999999999,0.0343651282051282,2.6961,4.24022,0.00309139,0.859038,61.0,20.0,19.0,,,Kebbi State
6.18688,9.13497,,isda,isda,isda,6.56255,0.334498,0.0218123,0.1101125641025641,3.73662,3.90276,0.00313535,0.949089,72.0,19.0,13.0,,,Kebbi State
4.78499,9.16016,,isda,isda,isda,6.69576,0.347128,0.0239363,0.015043923076923,7.95143,6.45354,0.00321548,1.00712,55.0,23.0,19.0,,,Kebbi State
5.06935,10.24788,,isda,isda,isda,6.38699,0.34395,0.0218335,0.0318858974358974,4.60048,4.53271,0.00326348,1.10228,69.0,18.0,14.0,,,Kebbi State
11.0217,8.92331,,isda,isda,isda,6.32894,0.244329,0.0152151,0.1182348717948718,1.99747,3.57059,0.00330386,0.70217,52.0,26.0,19.0,,,Kebbi State
10.42972,10.64245,,isda,isda,isda,6.16203,0.276722,0.0203273,0.0589230769230769,5.31363,3.5301,0.00335797,0.956328,69.0,16.0,18.0,,,Kebbi State
8.48794,8.44642,,isda,isda,isda,6.35845,0.5242950000000001,0.0455365999999999,0.1048841025641025,4.6809,5.26062,0.00346454,0.909944,70.0,19.0,13.0,,,Kebbi State
8.46933,8.48994,,isda,isda,isda,6.01497,0.297392,0.0196594,0.1016810256410256,3.87543,3.42528,0.00351272,0.831524,70.0,17.0,12.0,,,Kebbi State
9.08477,8.54415,,isda,isda,isda,6.19918,0.546047,0.0259912,0.1329174358974359,8.45,4.21973,0.00353601,0.756176,66.0,19.0,16.0,,,Kebbi State
5.0218,10.23525,,isda,isda,isda,6.41101,0.377016,0.0247558,0.1035376923076923,4.11477,3.63617,0.00365713,1.08712,71.0,16.0,12.0,,,Kebbi State
6.12004,9.4446,,isda,isda,isda,6.34665,0.632331,0.0344812,0.1914105128205128,3.44264,4.98333,0.00368581,1.32133,65.0,18.0,14.0,,,Kebbi State
6.2037,9.11623,,isda,isda,isda,6.52717,0.300008,0.0150465999999999,0.0938420512820512,4.3284,3.81311,0.00369055,1.01261,74.0,18.0,13.0,,,Kebbi State
6.14792,9.08691,,isda,isda,isda,6.42585,0.274004,0.0163996,0.0958633333333333,4.01486,3.40824,0.00371486,0.712985,62.0,21.0,17.0,,,Kebbi State
6.13247,9.50933,,isda,isda,isda,6.5699,0.304834,0.0259822,0.1706461538461538,4.00827,5.43754,0.00374283,1.1586,67.0,19.0,14.0,,,Kebbi State
8.4953,8.44518,,isda,isda,isda,6.67883,0.506215,0.0244462,0.1233902564102564,5.2101,3.75121,0.00376207,1.38926,69.0,20.0,14.0,,,Kebbi State
6.07101,9.49288,,isda,isda,isda,5.87654,0.483402,0.0246311,0.122985641025641,2.07963,6.23113,0.00378828,0.841405,68.0,19.0,14.0,,,Kebbi State
4.81026,9.13468,,isda,isda,isda,5.79867,0.2678859999999999,0.021479,0.0146025641025641,3.78385,5.40005,0.00380544,0.685375,50.0,24.0,26.0,,,Kebbi State
6.15751,9.07676,,isda,isda,isda,6.45438,0.444997,0.0257316,0.1053851282051282,4.85052,3.95565,0.00384446,1.13585,72.0,17.0,13.0,,,Kebbi State
9.95451,8.54436,,isda,isda,isda,6.44156,0.46558,0.0305864,0.1327376923076923,6.3343,4.3956,0.00396779,0.866673,62.0,22.0,18.0,,,Kebbi State
8.45238,8.4095,,isda,isda,isda,5.67572,0.488766,0.0240715,0.1319961538461538,2.43349,6.5426,0.00402991,0.880718,72.0,17.0,12.0,,,Kebbi State
5.08296,10.24644,,isda,isda,isda,6.39374,0.403812,0.0189324999999999,0.0879679487179487,4.77554,3.48481,0.00403061,0.963504,71.0,19.0,14.0,,,Kebbi State
5.37628,9.53385,,isda,isda,isda,5.74617,0.365208,0.0384552,0.0380343589743589,3.80225,6.86601,0.00404516,0.447937,67.0,22.0,13.0,,,Kebbi State
6.18473,9.13021,,isda,isda,isda,5.8138,0.449287,0.0262302,0.1199482051282051,3.31768,4.20853,0.00408099,0.984831,73.0,19.0,16.0,,,Kebbi State
8.4991,8.45233,,isda,isda,isda,6.64384,0.283791,0.0183686,0.1035376923076923,3.16797,5.30178,0.00409229,0.989559,74.0,17.0,13.0,,,Kebbi State
6.13117,9.50708,,isda,isda,isda,6.27958,0.48089,0.0282492,0.0759653846153846,3.71853,8.5685,0.00411576,0.88716,68.0,17.0,14.0,,,Kebbi State
10.43253,10.67262,,isda,isda,isda,6.50389,0.284555,0.0154891,0.0853858974358974,4.54761,4.5964,0.00412876,0.987997,70.0,15.0,17.0,,,Kebbi State
5.54439,8.9725,,isda,isda,isda,6.22821,0.350924,0.0345323,0.0152707179487179,3.98539,5.39162,0.00420735,0.619666,63.0,20.0,21.0,,,Kebbi State
5.51075,9.01114,,isda,isda,isda,6.36621,0.419226,0.024481,0.0712661538461538,10.0208,3.94711,0.00432299,0.934784,68.0,21.0,16.0,,,Kebbi State
6.1269,9.51312,,isda,isda,isda,6.14247,0.47956,0.0304033,0.1204915384615384,2.71078,6.38832,0.00432451,0.894749,70.0,18.0,14.0,,,Kebbi State
5.09231,10.27259,,isda,isda,isda,6.0327,0.346803,0.0233284,0.1214930769230769,4.21305,5.09561,0.00435468,1.11395,68.0,20.0,13.0,,,Kebbi State
10.43792,10.63733,,isda,isda,isda,6.68647,0.402954,0.0227676,0.080036923076923,3.7181,3.84253,0.00436926,1.04508,72.0,14.0,18.0,,,Kebbi State
5.01432,10.22633,,isda,isda,isda,6.55271,0.326999,0.0202929,0.1040866666666666,3.54051,4.7993,0.00440491,0.975627,70.0,19.0,13.0,,,Kebbi State
6.20613,9.07552,,isda,isda,isda,6.75064,0.35152,0.019919,0.0935174358974359,3.27873,4.07766,0.00441211,1.08534,77.0,17.0,12.0,,,Kebbi State
5.51116,9.00686,,isda,isda,isda,5.77487,0.351038,0.0284175,0.0082535641025641,3.08538,5.00503,0.00444013,0.625532,67.0,20.0,14.0,,,Kebbi State
8.51023,8.46324,,isda,isda,isda,6.48217,0.401476,0.0242580999999999,0.0318858974358974,3.7251,5.04883,0.00444137,0.995516,75.0,15.0,11.0,,,Kebbi State
8.46062,8.49144,,isda,isda,isda,6.6381,0.4129679999999999,0.0295373,0.1040866666666666,7.34485,3.47548,0.00444841,1.06819,72.0,15.0,12.0,,,Kebbi State
5.34841,9.53173,,isda,isda,isda,6.04456,0.340384,0.0171997,0.0198583589743589,3.39195,4.37776,0.00455613,0.840941,68.0,21.0,14.0,,,Kebbi State
8.51597,8.41058,,isda,isda,isda,5.68692,0.342387,0.0246468,0.033291282051282,2.50951,6.23906,0.00458858,0.635542,72.0,16.0,11.0,,,Kebbi State
6.06944,9.5087,,isda,isda,isda,6.34664,0.392659,0.0209207,0.1338630769230769,1.91873,6.0275,0.00463858,0.948329,69.0,17.0,12.0,,,Kebbi State
11.39354,9.15044,,isda,isda,isda,6.05143,0.272231,0.0176501999999999,0.1513425641025641,2.31959,6.14833,0.00469834,0.8693,57.0,21.0,20.0,,,Kebbi State
10.43382,10.67479,,isda,isda,isda,6.35866,0.241736,0.0180943,0.0789617948717948,6.2868,3.29205,0.00477059,0.753865,69.0,15.0,18.0,,,Kebbi State
6.1885,9.13196,,isda,isda,isda,6.49771,0.4569899999999999,0.0237932,0.1206443589743589,5.82026,3.2311,0.00479266,1.06799,75.0,19.0,15.0,,,Kebbi State
6.1511,9.07438,,isda,isda,isda,6.60394,0.357823,0.0228072,0.0432225641025641,3.0752,4.10159,0.00486234,0.956333,71.0,18.0,15.0,,,Kebbi State
6.51612,8.5237,,isda,isda,isda,6.72873,0.299919,0.0216139,0.1621741025641025,2.14682,4.86838,0.00489395,1.23538,65.0,19.0,16.0,,,Kebbi State
4.50514,9.90127,,isda,isda,isda,6.72694,0.33526,0.0258544,0.1549984615384615,3.8557,6.51497,0.00491334,0.948167,70.0,18.0,14.0,,,Kebbi State
10.41471,10.68614,,isda,isda,isda,6.22709,0.416118,0.0260983,0.1395048717948717,4.33497,4.70612,0.00492417,1.35432,67.0,18.0,17.0,,,Kebbi State
5.02926,10.29784,,isda,isda,isda,6.18612,0.381418,0.0302968,0.1035376923076923,4.63502,3.62481,0.00496667,1.39835,71.0,16.0,13.0,,,Kebbi State
5.43838,10.02605,,isda,isda,isda,5.9139,0.2595349999999999,0.0209661999999999,0.0923597435897435,3.49954,3.6559,0.00497948,0.699945,67.0,18.0,14.0,,,Kebbi State
9.94575,8.52529,,isda,isda,isda,5.86095,0.507976,0.0251167,0.1227243589743589,4.43038,4.9066,0.00507521,0.573517,53.0,25.0,23.0,,,Kebbi State
6.1598,9.08607,,isda,isda,isda,6.50973,0.319974,0.017693,0.1035376923076923,4.16364,3.59245,0.00508632,1.11528,73.0,19.0,13.0,,,Kebbi State
8.52729,8.4312,,isda,isda,isda,6.16131,0.4036209999999999,0.0305123,0.0219004615384615,2.75669,5.16183,0.00511177,0.845365,75.0,16.0,12.0,,,Kebbi State
6.07259,9.51085,,isda,isda,isda,6.24765,0.444625,0.0272685999999999,0.1418548717948718,4.34363,5.67903,0.00511221,1.3295,70.0,18.0,12.0,,,Kebbi State
10.43318,10.64167,,isda,isda,isda,6.03445,0.360566,0.0177152,0.0932794871794871,3.91058,5.01344,0.00515502,0.889589,69.0,15.0,18.0,,,Kebbi State
10.42434,10.69162,,isda,isda,isda,6.19626,0.312521,0.0190211,0.0752084615384615,2.93058,3.40313,0.00517114,0.833895,64.0,19.0,20.0,,,Kebbi State
5.40993,10.67068,,isda,isda,isda,6.06849,0.405372,0.0215232,0.1048841025641025,6.49348,4.21745,0.00518307,1.13265,74.0,15.0,14.0,,,Kebbi State
10.4437,10.62452,,isda,isda,isda,5.81317,0.24733,0.0151133,0.0939630769230769,4.95226,4.05488,0.00521939,0.843762,65.0,18.0,20.0,,,Kebbi State
6.08669,9.51575,,isda,isda,isda,6.52897,0.34561,0.0223648,0.1782446153846154,3.36809,7.83541,0.00523923,0.890987,64.0,21.0,15.0,,,Kebbi State
5.04648,10.23858,,isda,isda,isda,6.73467,0.308971,0.0216543,0.1034928205128205,5.16958,3.59853,0.00528211,1.07839,72.0,16.0,12.0,,,Kebbi State
5.52217,9.01575,,isda,isda,isda,6.00979,0.266845,0.0197545,0.0517638461538461,7.31149,3.45825,0.00529282,1.01698,70.0,16.0,15.0,,,Kebbi State
5.58838,9.05674,,isda,isda,isda,6.51873,0.205644,0.0203771,0.0123342051282051,5.61393,4.47078,0.00531393,0.728864,70.0,17.0,13.0,,,Kebbi State
5.04815,10.23339,,isda,isda,isda,5.61707,0.457906,0.0297353,0.1698774358974359,6.11361,3.88671,0.00531618,1.01546,63.0,21.0,18.0,,,Kebbi State
4.79413,9.18284,,isda,isda,isda,6.02871,0.4441259999999999,0.0498288,0.0929823076923077,11.8533,10.9112,0.00532186,0.614902,58.0,18.0,15.0,,,Kebbi State
5.40277,9.96685,,isda,isda,isda,5.52245,0.313452,0.0176337999999999,0.1165697435897435,6.52456,5.80076,0.00534265,0.861816,65.0,20.0,14.0,,,Kebbi State
5.02856,10.2995,,isda,isda,isda,6.23034,0.368032,0.0182749,0.1553528205128205,2.8315,5.7018,0.00535389,1.22982,72.0,17.0,12.0,,,Kebbi State
6.20473,9.07918,,isda,isda,isda,6.79623,0.301161,0.0234981,0.080036923076923,3.47656,3.80832,0.00538289,1.07311,78.0,15.0,12.0,,,Kebbi State
6.51072,9.36843,,isda,isda,isda,6.00202,0.26711,0.0189283,0.0809605128205128,4.7209,3.74207,0.00542617,0.686043,72.0,17.0,12.0,,,Kebbi State
5.40567,9.96369,,isda,isda,isda,6.13105,0.4673079999999999,0.0212609,0.1240482051282051,3.18419,5.46517,0.00547429,1.32848,61.0,19.0,17.0,,,Kebbi State
6.20652,9.11624,,isda,isda,isda,6.82959,0.415083,0.0266533,0.1043689743589743,3.80392,4.42245,0.00550294,1.03563,71.0,17.0,15.0,,,Kebbi State
10.44599,10.6215,,isda,isda,isda,6.46979,0.317229,0.019677,0.1048261538461538,4.3247,3.46078,0.00557761,0.899477,66.0,19.0,23.0,,,Kebbi State
8.51956,8.4088,,isda,isda,isda,6.22366,0.387446,0.0264015,0.1059420512820512,3.73783,5.24807,0.00559282,0.871783,71.0,17.0,13.0,,,Kebbi State
5.07204,10.24835,,isda,isda,isda,6.42528,0.439666,0.0216783,0.1040866666666666,4.62986,4.41734,0.00560796,1.03306,67.0,19.0,13.0,,,Kebbi State
5.52253,9.01216,,isda,isda,isda,6.4258,0.286201,0.0221496,0.0090817435897435,6.72583,6.10224,0.00563475,0.632785,72.0,19.0,13.0,,,Kebbi State
6.07233,9.48506,,isda,isda,isda,5.95528,0.589412,0.0362725,0.1190376923076923,2.73082,6.58583,0.00563829,1.11098,70.0,19.0,14.0,,,Kebbi State
11.3818,9.14736,,isda,isda,isda,6.17208,0.546972,0.0271359,0.1535633333333333,8.65632,9.54468,0.00565321,0.880881,51.0,22.0,21.0,,,Kebbi State
8.53036,8.42936,,isda,isda,isda,5.69136,0.464109,0.0396144,0.0328558974358974,3.51337,4.6508,0.00566955,0.57587,74.0,16.0,12.0,,,Kebbi State
6.16489,9.0864,,isda,isda,isda,6.58875,0.399887,0.0286263,0.0938420512820512,5.35491,7.52627,0.00572949,1.01703,78.0,16.0,13.0,,,Kebbi State
6.14826,9.08731,,isda,isda,isda,5.6612,0.361753,0.0169626,0.122782564102564,5.85281,5.22919,0.00576051,0.972642,61.0,22.0,18.0,,,Kebbi State
6.05678,9.47648,,isda,isda,isda,6.27399,0.538809,0.037316,0.1180076923076923,1.97373,6.85124,0.00578247,0.927532,64.0,18.0,13.0,,,Kebbi State
10.43497,10.63887,,isda,isda,isda,5.76804,0.244096,0.0168221,0.0523315384615384,5.18083,3.58206,0.00581794,0.862664,68.0,15.0,18.0,,,Kebbi State
4.79687,9.14093,,isda,isda,isda,6.60321,0.148718,0.0141059999999999,0.0559620512820512,5.85754,4.95812,0.00586421,0.810801,53.0,26.0,27.0,,,Kebbi State
10.42634,10.69583,,isda,isda,isda,5.73424,0.372533,0.0272071999999999,0.0761751282051282,4.99731,3.19651,0.00591045,1.02007,67.0,20.0,18.0,,,Kebbi State
6.54736,9.41396,,isda,isda,isda,5.86336,0.3757979999999999,0.0265102999999999,0.1406287179487179,5.70723,4.54855,0.00593755,1.0421,69.0,18.0,14.0,,,Kebbi State
6.21567,9.11282,,isda,isda,isda,6.86798,0.549383,0.0286939999999999,0.1215671794871794,11.8813,5.4474,0.00596555,1.48417,68.0,17.0,16.0,,,Kebbi State
5.58558,9.05576,,isda,isda,isda,6.22627,0.296169,0.0239532,0.1309417948717949,7.20155,4.26871,0.00599904,1.15704,70.0,19.0,14.0,,,Kebbi State
8.46479,8.44184,,isda,isda,isda,6.24708,0.596867,0.0340136,0.1053851282051282,4.90181,5.83491,0.00599956,0.784762,69.0,18.0,13.0,,,Kebbi State
5.03201,10.29611,,isda,isda,isda,6.58289,0.466952,0.0261429,0.1043689743589743,4.61646,4.92133,0.00601896,1.3452,69.0,19.0,13.0,,,Kebbi State
6.59028,9.36591,,isda,isda,isda,5.68705,0.358979,0.0176847,0.0803792307692307,7.07772,3.94913,0.00604857,1.12337,67.0,15.0,14.0,,,Kebbi State
9.97003,8.59462,,isda,isda,isda,6.54997,0.458738,0.023777,0.0953243589743589,4.09437,4.23748,0.00607822,0.993861,62.0,21.0,16.0,,,Kebbi State
6.21844,9.11614,,isda,isda,isda,5.89434,0.277262,0.0275287,0.0807943589743589,3.7887,3.63464,0.00612304,0.94268,73.0,16.0,15.0,,,Kebbi State
5.51913,9.01861,,isda,isda,isda,6.31468,0.238702,0.0265199,0.0082685897435897,6.13324,5.13474,0.00616564,0.833617,67.0,17.0,15.0,,,Kebbi State
4.79187,9.18178,,isda,isda,isda,6.73736,0.329816,0.0280217,0.0996694871794871,9.621,5.94555,0.00620066,0.871574,63.0,19.0,15.0,,,Kebbi State
5.07951,10.27614,,isda,isda,isda,5.96493,0.400942,0.0323371,0.1054002564102564,4.29816,5.21077,0.00627576,0.880614,69.0,17.0,13.0,,,Kebbi State
6.04718,9.47563,,isda,isda,isda,6.07817,0.526599,0.0389193,0.1583094871794871,3.29756,5.91466,0.00628867,0.756777,63.0,19.0,13.0,,,Kebbi State
6.18629,9.12887,,isda,isda,isda,6.37299,0.475921,0.0309014,0.1032961538461538,4.64349,4.06012,0.00631038,1.05602,72.0,19.0,15.0,,,Kebbi State
6.11762,9.44266,,isda,isda,isda,6.24082,0.484952,0.0260291,0.1421689743589743,2.83226,3.87926,0.00647644,0.875815,70.0,18.0,15.0,,,Kebbi State
6.56702,9.36476,,isda,isda,isda,5.57032,0.482681,0.0339118,0.1683938461538461,10.1032,5.48128,0.00648479,0.938618,65.0,17.0,15.0,,,Kebbi State
7.62327,11.54118,,isda,isda,isda,6.40733,0.292262,0.0176486,0.1876789743589743,8.60579,3.9663,0.00652463,1.22447,59.0,24.0,18.0,,,Kebbi State
6.05986,9.44403,,isda,isda,isda,6.25669,0.422869,0.0277345,0.1384617948717948,2.75166,5.43394,0.00653116,0.929997,72.0,18.0,12.0,,,Kebbi State
9.08064,8.53947,,isda,isda,isda,6.29889,0.488006,0.0293196999999999,0.2126,2.65344,5.5287,0.00653164,0.707059,69.0,18.0,16.0,,,Kebbi State
5.52549,9.00843,,isda,isda,isda,6.15261,0.394281,0.0235098,0.056326923076923,6.70359,4.70761,0.00654579,0.843293,67.0,19.0,14.0,,,Kebbi State
5.53692,8.99492,,isda,isda,isda,6.25319,0.182265,0.0190778,0.0113268717948717,3.78652,5.84128,0.00655726,0.576152,64.0,19.0,15.0,,,Kebbi State
6.5779,9.39501,,isda,isda,isda,6.05424,0.364879,0.0235582999999999,0.0948548717948718,2.06986,3.82756,0.00656809,1.00583,71.0,14.0,14.0,,,Kebbi State
6.58168,9.41147,,isda,isda,isda,6.64698,0.209304,0.0231907,0.0100902051282051,4.85135,4.77001,0.00658757,0.70726,69.0,16.0,13.0,,,Kebbi State
6.05751,9.44743,,isda,isda,isda,6.28768,0.494563,0.0279806,0.139975641025641,3.87223,5.52671,0.00660199,0.750608,69.0,19.0,14.0,,,Kebbi State
5.07161,10.24296,,isda,isda,isda,5.85169,0.378155,0.0207261,0.0417125641025641,4.20352,5.57431,0.00661949,0.844731,68.0,19.0,15.0,,,Kebbi State
9.91463,8.59784,,isda,isda,isda,5.97734,0.333257,0.0315581999999999,0.1703487179487179,6.87766,4.55957,0.00664632,0.736174,65.0,22.0,19.0,,,Kebbi State
8.5268,8.42736,,isda,isda,isda,6.02583,0.465757,0.0292008,0.0196636923076923,3.26502,4.74134,0.00667684,0.60056,73.0,15.0,12.0,,,Kebbi State
10.43709,10.67652,,isda,isda,isda,5.7884,0.169183,0.0140116999999999,0.0588989743589743,3.37375,3.23944,0.00669469,0.810944,70.0,15.0,17.0,,,Kebbi State
6.05319,9.4811,,isda,isda,isda,6.05127,0.4514319999999999,0.0238872,0.1418548717948718,3.57819,4.41108,0.00669594,0.772001,71.0,19.0,12.0,,,Kebbi State
6.04591,9.48032,,isda,isda,isda,6.28284,0.454831,0.0237143,0.1318058974358974,3.71168,4.54323,0.00673978,1.36094,73.0,18.0,11.0,,,Kebbi State
8.53477,8.43022,,isda,isda,isda,6.65407,0.346941,0.0320444,0.0385392307692307,4.63483,4.80791,0.00680348,0.896216,71.0,15.0,12.0,,,Kebbi State
6.12041,9.44182,,isda,isda,isda,6.24303,0.380755,0.0315288,0.1729541025641025,3.01995,7.78574,0.00680424,0.855354,69.0,18.0,14.0,,,Kebbi State
6.2101,9.08293,,isda,isda,isda,6.18752,0.283806,0.0218958,0.1035376923076923,8.68002,4.38819,0.00681498,0.867283,66.0,18.0,14.0,,,Kebbi State
